DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Note
PolicyCenter.dbo.pctl_pavehicleratingtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_payablebasistype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_paymentmethod|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_paymenttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_payperiodtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pc10_bop_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pcreminderstatus_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_percentbytens|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_percentduplicated|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_percentoccupied|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personalautocond|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personalautocov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personalautoexcl|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personalpropertytype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personalvehiclecov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_personorg|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_phonecountrycode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_phonetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pipcovered|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_piphousehold|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pipnjagglimit|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pipworklossexclusion|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_plumbingtype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policycontactrole|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyfeetype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyformtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyfxrate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyline|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyperiodclonestatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policyperiodstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_policytermarchivestate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_prerenewaldirection|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_primarycolor|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_primarycoverage|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_primaryphonetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_printformat|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_priorcarrier_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_priorinsurancerequired|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_priority|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_priorlossext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_priorpolicy|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_prodratebooklist_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_producerchangesource_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_producerstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_producerstatususe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productaccounttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productlist_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productmodifier|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productmodifierlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productratefactorlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productselectionreason|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productselectionstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_producttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_productworkdatetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_profilerconfig|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_propertyageupgrade_bop|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_prorationmethod|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_proximitysearchstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pup_ulvehiclecovlimit_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pup_ulwc_covlimit_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupanimal_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupannualreceiptstype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupbusactformopt_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupbusinessclass_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupbusinessform_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupbusinesstype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupcost_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupdwelling_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupemplposition_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupempltype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupexcesslayer_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupexposure_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupinfraction_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupinfractiontype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puplinecond_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puplinecov_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puplineexcl_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puplinemodifier_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puplocationtype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puppoweredby_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupratingstep_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puprelationship_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupterritory_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_puptransportoper_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupulpolicytype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupulwatercraftcovlmt_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupvehicletype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_pupwatercrafttype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_purgestatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questionformat|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questionlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questionpostonchange|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questionsetlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questionsettype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_questiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_quoteroundingmode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_quotetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_radioactivecoverage|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_radiuscode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rateamounttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratebookgrouplist_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratebookjurisdiction_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratebookstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rateconversiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rateengineparameter|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratefactorlookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratefactorrow|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratefactortype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratemethod|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratesubtotaltype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratetablecolumndisplay|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratetabledatatype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratetableerrortype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ratingstyle|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ravehsymbolcode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rbpolicytype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reasoncode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reasondescription_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_receptacletype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reconcileddata_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_refdatetypelookup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_referencedatebytype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_referencedatetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_regiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reinstatecode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reinsurable|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_relationship|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_relationshiptoinsured|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_relationshiptoprimary|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_renewalcode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_residencetype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_residencetype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_residencetype_pup_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_resourcecontext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reviewcategory|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_reviewservicetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_revisiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rewritetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_riagreement|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_riattachmentinclusion|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_riattachmentinclusiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ricedingworkitem|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ricoveragegroup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ricoveragegrouptype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rieffdatedstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ripolicyattachment|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rirecalcreason|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ririsk|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roletype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roofcoverattachment_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roofdeckattachment_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roofingmaterial_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roofshapetype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rooftowallconnection_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rooftype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roost_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roundingmodetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_roundingscaletype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rowuniformitystatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rpsdtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rqithresholdtype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_rulesettype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sa_smstemplateid|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_saempdiscounttype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_safedoortype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_safeguards|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_safelabel|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_safetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_safetypremiumcredittype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_saleslead_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_salesleadvendor_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_samplea|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sampleb|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_samplecolor|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sampledataset|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sampledatasetcategory|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sampletheme|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sbcovpackages|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_scheduleditem_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_scheduletype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_scoretype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_scriptparametertype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_searchobjecttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_searchresult|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_secondarywaterresist_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_segment|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_signconstruction|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_signtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_smallbusinesstype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_smarthometypes_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sortbyrange|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sourceid_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_specialcov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_specialtytype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_specifiedcauseofloss|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_spoilagetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sprinklered|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sprinklersystemtype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_sqlstatementtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_startpointtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_startuppage|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_state|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_stateabbreviation|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_stateautocompanies_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_stopgap|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_stringcriterionmode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_swimmingpools|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_swimmingpooltype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_swimmingpooltype_pup|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_swimmingpooltype_pup_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_synchstate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_systempermissiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_systemusertype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_tableupdatestatstype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_taxfilingstatustype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_taxstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_teamstatsrecordtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_teamstatstype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_telematicsstatus_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_templatedescriptorext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_termtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_territorycode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_territorydefinition|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_terrorismcoverage_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_testonlytype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_tier|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_timezonetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_tiv_bop_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_trailergaragingzone|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_trainingclasstype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_typeofsupplementalrpting|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ubidevice_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ubivendor_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcarrier_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcov_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcovtermusetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcovtype_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcupolicy_extcond|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcupolicy_extcov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcupolicy_extexcl|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulcupolicy_extmod|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulgradetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_ulpolicy_pue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_umuimstacking_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_umuimstackingoutcome_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_umuimvehcountrg_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_unitofdistance|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_updateop|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_upgradedbstoragesettype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_upgradeexecutiontimetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_usagetype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_userattributetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_userexperiencetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_userrole|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_userroleconstraint|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_usertype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_usertypecategory|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwapprovaldurationtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwcompanycode|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwcompanystatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwissueblockingpoint|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwissuecheckingset|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwissuehistorystatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwreferralreasonstatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_uwvalueassignmenttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vacationstatustype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_validationissue|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_validationissuetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_validationlevel|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_valuationmethod|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_valuecomparator|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_valueformattertype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_valueprovider|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vavehicledriver_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleaddedbytype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehiclecompatibility_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicledriver|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleemployeeusage|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehiclehistoryscore_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehiclehistoryscorestatus|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleindustry|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleindustryuse|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleoperator_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleownership|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleprimaryuse|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehiclesizeclass|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicletype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vehicleusedtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vendor_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_vendortype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_venuetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_violationtype_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_voluntarycomp|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_waiverofsubrogationtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_watchpersonsupervision|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcclasscodefederaldomains|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wccost|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wccoveredemployeebase|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcdiscounts_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcjurisdictioncosttype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wclaborcontactdetail|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcmodifier|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcparticipatingplanid|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcratestepaction|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wcstatecov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_weekdays|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wh_notsel_buildlim_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_whdeductrange_bop_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windhail_bop|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windhailconstgrp_bop_ext|Y||Truncate and Load|TypeList|| |||
